timestamp,device_id,qw,qx,qy,qz,tx,ty,tz
443283136,hl_2020-12-13-10-20-30-996.000/hetrig_443283136,0.5376085016292453,-0.08142532469475916,0.8360000874997996,0.0738300018599383,-24.824834841445302,-48.8898371353292,3.921159524092342
443745122,hl_2020-12-13-10-20-30-996.000/hetrig_443745122,0.5380197982879664,-0.0841987862052534,0.8355651814958128,0.07263668855067319,-24.82654370583675,-48.88960309732656,3.921608473770607
444207108,hl_2020-12-13-10-20-30-996.000/hetrig_444207108,0.5617360909611615,-0.06958944511790556,0.8220500321791919,0.061996917939887645,-24.826953004904553,-48.896386960537235,3.93169486405436
444669094,hl_2020-12-13-10-20-30-996.000/hetrig_444669094,0.6225984941734927,-0.029161091255837022,0.7812736454830304,0.03364872483950432,-24.83962064921105,-48.90828062414708,3.9563760045841185
445131080,hl_2020-12-13-10-20-30-996.000/hetrig_445131080,0.6562374001759789,0.04453787862266089,0.7528471846040482,-0.02428926947900402,-24.84402705240572,-48.922044518478494,3.9697266997497214
445593066,hl_2020-12-13-10-20-30-996.000/hetrig_445593066,0.6560689350402173,0.13542510185482923,0.7343077910117091,-0.10966158088550697,-24.839925364997622,-48.94831534700358,3.9713921778691215
446055052,hl_2020-12-13-10-20-30-996.000/hetrig_446055052,0.6497926925844473,0.21062162867432832,0.7120357376899084,-0.16252105848417098,-24.830468618400758,-49.02934558364482,3.975289728107492
446517038,hl_2020-12-13-10-20-30-996.000/hetrig_446517038,0.6374710698555065,0.27864332105001144,0.6871931189551825,-0.2091749315576427,-24.80208364910926,-49.14404706335054,3.9725885566575116
446979024,hl_2020-12-13-10-20-30-996.000/hetrig_446979024,0.5980356323836997,0.3522226079985404,0.6607915821471707,-0.28573956984914445,-24.78238697335576,-49.22017216763438,3.9716993406539944
447441010,hl_2020-12-13-10-20-30-996.000/hetrig_447441010,0.5518005659278393,0.4114725650315501,0.6466262732048663,-0.32875663714860354,-24.729574505961327,-49.24490221530185,3.9660362514779877
447902996,hl_2020-12-13-10-20-30-996.000/hetrig_447902996,0.5015089378704427,0.4587630020910153,0.6582158842274934,-0.323692976289444,-24.64610888745018,-49.247754618633806,3.9451219874829984
448364982,hl_2020-12-13-10-20-30-996.000/hetrig_448364982,0.49341294224395316,0.41698093773006994,0.7122256002653774,-0.27460018267025943,-24.596479315609173,-49.2241559649473,3.9297534178470217
448826968,hl_2020-12-13-10-20-30-996.000/hetrig_448826968,0.43958409506504187,0.3282870898761258,0.8230331774036774,-0.1470027172514833,-24.58552408870295,-49.170368711479504,3.8823007820944513
449288954,hl_2020-12-13-10-20-30-996.000/hetrig_449288954,0.4247734816806008,0.1904377710220001,0.882880654868352,-0.06182793776556554,-24.59953370201245,-49.11346516099573,3.861222238384492
449750940,hl_2020-12-13-10-20-30-996.000/hetrig_449750940,0.4240129687760216,0.025001516604849824,0.9050134437639381,0.023207608315793486,-24.64889325534037,-49.03229244282206,3.85296305591063
450212926,hl_2020-12-13-10-20-30-996.000/hetrig_450212926,0.5565872740461837,-0.0022448098941515397,0.8307851051760076,0.001294687633259099,-24.68812734025389,-49.017704355828826,3.9121536020657945
450674912,hl_2020-12-13-10-20-30-996.000/hetrig_450674912,0.592746252491957,0.04089505663190117,0.8040684536318101,-0.021293106254475166,-24.691604323939202,-49.03883219445638,3.929696646206326
451136898,hl_2020-12-13-10-20-30-996.000/hetrig_451136898,0.6403089684023515,0.13029849840527444,0.7511552481553152,-0.0937684353371325,-24.674312671657297,-49.0860531213503,3.96274145538439
451598884,hl_2020-12-13-10-20-30-996.000/hetrig_451598884,0.6338870724308202,0.30944688241961105,0.6602469959769034,-0.2578831337434507,-24.634101137883697,-49.17215240911029,3.983268297171574
452060870,hl_2020-12-13-10-20-30-996.000/hetrig_452060870,0.557441006009844,0.4468617705998055,0.5836709221636998,-0.38587865633605134,-24.607739360800092,-49.232360881346814,3.9799130533905482
452522856,hl_2020-12-13-10-20-30-996.000/hetrig_452522856,0.4999669517818702,0.5106879170468526,0.5416839146873519,-0.4425035989427406,-24.62592715333127,-49.258999743852016,3.9771004246445205
452984842,hl_2020-12-13-10-20-30-996.000/hetrig_452984842,0.4823142250385731,0.5366806401157239,0.5150209345987871,-0.4627097532745658,-24.703797081508345,-49.264659366785935,3.980106707921865
453446828,hl_2020-12-13-10-20-30-996.000/hetrig_453446828,0.39401542529342426,0.6350343388613667,0.3633854228964521,-0.5562681615229436,-24.849156823420348,-49.259178694772075,3.9847619411398134
453908814,hl_2020-12-13-10-20-30-996.000/hetrig_453908814,0.27272537002989033,0.7004030667385666,0.209915681971352,-0.6252933896242409,-24.855004660950506,-49.215283976750314,3.98385618845255
454370800,hl_2020-12-13-10-20-30-996.000/hetrig_454370800,0.16898428327422588,0.7358768078003233,0.11286146494592497,-0.6459039599492808,-24.81143722400956,-49.203194584869635,3.9722811832251192
454832786,hl_2020-12-13-10-20-30-996.000/hetrig_454832786,0.10967942791485577,0.7437820134858125,0.08896162400933146,-0.6533334286265191,-24.756391908226266,-49.2136142491287,3.9631080473064375
455294772,hl_2020-12-13-10-20-30-996.000/hetrig_455294772,0.09214592911884163,0.7433292916441404,0.08514658877531874,-0.6570546022596393,-24.72183173420895,-49.210041140287274,3.967367605646741
455756758,hl_2020-12-13-10-20-30-996.000/hetrig_455756758,0.06001906378133221,0.7511530685795514,0.04352522101786182,-0.6559514728100566,-24.72522741617463,-49.11957261321654,3.967136098201081
456218744,hl_2020-12-13-10-20-30-996.000/hetrig_456218744,-0.021236604760448363,0.7466197956219605,-0.08964565317685622,-0.6588410614633589,-24.702963050276143,-48.85345369321064,3.971514987720533
456680730,hl_2020-12-13-10-20-30-996.000/hetrig_456680730,-0.021642924229275256,0.7818274793665314,-0.12678996904555076,-0.6100833386412141,-24.72245892026538,-48.684387662537596,3.943410932486861
457142716,hl_2020-12-13-10-20-30-996.000/hetrig_457142716,-0.1254425578661121,0.7573891946061067,-0.2541253660882858,-0.5882568069137959,-24.79853209093774,-48.44935739614212,3.9177474559511225
457604702,hl_2020-12-13-10-20-30-996.000/hetrig_457604702,-0.18036647881918538,0.7742054991748717,-0.312497908365006,-0.5200181108704318,-24.883455156561844,-48.19895054960475,3.9089149586473795
458068891,hl_2020-12-13-10-20-30-996.000/hetrig_458068891,-0.21353955579100192,0.7397088653643401,-0.3827122662592128,-0.5106495607250823,-24.934173141564386,-47.92184828312995,3.8989001223427118
458530092,hl_2020-12-13-10-20-30-996.000/hetrig_458530092,-0.264051097893648,0.7084098498161946,-0.4597538444935293,-0.4658958090152512,-24.984000201399,-47.599122975406864,3.9165375229703927
458992078,hl_2020-12-13-10-20-30-996.000/hetrig_458992078,-0.33858317117868886,0.6628434672189638,-0.491982033090058,-0.45161228202552056,-25.091630585006772,-47.28062938536029,3.8923604440121693
459392751,hl_2020-12-13-10-20-30-996.000/hetrig_459392751,-0.3420044433441999,0.6592603221931581,-0.46910170118480876,-0.4778623047072406,-25.231584138180946,-47.059228385543705,3.938347651101738
459854739,hl_2020-12-13-10-20-30-996.000/hetrig_459854739,-0.2892149495125925,0.6686676476000799,-0.3706403032664607,-0.5760764321042391,-25.44026307516448,-46.67198617888193,3.931639748376117
460272254,hl_2020-12-13-10-20-30-996.000/hetrig_460272254,-0.09804905396723355,0.7319340259813284,-0.2041470534036081,-0.6426374912915673,-25.564147220476148,-46.49586971273817,3.95317091206729
460495295,hl_2020-12-13-10-20-30-996.000/hetrig_460495295,0.02980224833133267,0.7465098920891957,-0.06007503348028634,-0.6619862516395015,-25.59809771395069,-46.5380633234096,3.9413864682713338
460923301,hl_2020-12-13-10-20-30-996.000/hetrig_460923301,0.09118436780211127,0.7626120915625536,0.06398905830971681,-0.6371919720835726,-25.803730397663916,-46.41043795564459,3.9406113427977316
461360925,hl_2020-12-13-10-20-30-996.000/hetrig_461360925,0.17791924095844197,0.7390471579197386,0.15413786970537857,-0.6311858357015124,-25.955313678748535,-46.27084255013806,3.954195173884633
461789961,hl_2020-12-13-10-20-30-996.000/hetrig_461789961,0.2145225182981722,0.7331838593612982,0.17985851633461022,-0.6197357756471666,-26.184738195630974,-46.029211688926054,3.9519374700853076
462251947,hl_2020-12-13-10-20-30-996.000/hetrig_462251947,0.20334341100991762,0.7424820220528842,0.15591975358583557,-0.618919166425507,-26.35429049981525,-45.87860158603957,3.9448428836086538
462713933,hl_2020-12-13-10-20-30-996.000/hetrig_462713933,0.20540171325202153,0.7464016268839355,0.25271690364395105,-0.5803696358276875,-26.50158818992013,-45.805043076247905,3.9209321335447784
463151545,hl_2020-12-13-10-20-30-996.000/hetrig_463151545,0.3612604894695086,0.6415520756878803,0.46762735104973285,-0.48910781375790063,-26.461938448001256,-45.73079534951289,3.9324131505913953
463569739,hl_2020-12-13-10-20-30-996.000/hetrig_463569739,0.46798636376153946,0.5158691106205815,0.6182004774024126,-0.3642746131426284,-26.44286283676597,-45.60858144376598,3.9203028601094934
463970488,hl_2020-12-13-10-20-30-996.000/hetrig_463970488,0.532198270231107,0.3762417117252882,0.7137820964737795,-0.2563635977952776,-26.374084276913777,-45.50182115055433,3.9333447600155944
464398042,hl_2020-12-13-10-20-30-996.000/hetrig_464398042,0.5786826467597571,0.2570224015659391,0.7540318937661467,-0.1746475955054573,-26.29138102963908,-45.3689979764445,3.937384795857831
464862416,hl_2020-12-13-10-20-30-996.000/hetrig_464862416,0.5941764148022702,0.16760572354251524,0.777857271196326,-0.11747670056447812,-26.22700495044579,-45.24805518905802,3.9256447089657964
465291411,hl_2020-12-13-10-20-30-996.000/hetrig_465291411,0.5761057279308509,0.07409198736794291,0.8111903039029592,-0.06769681312261094,-26.183372537991843,-45.13365667667331,3.912549927136097
465721322,hl_2020-12-13-10-20-30-996.000/hetrig_465721322,0.5795881109967242,-0.043766530970492476,0.8135785035661579,0.01587863007658877,-26.177401552694906,-45.00854032552258,3.915513551756582
466183202,hl_2020-12-13-10-20-30-996.000/hetrig_466183202,0.6264064719667163,-0.1401978618097469,0.7633675896065861,0.07231469117971338,-26.189479260214473,-44.918954432424584,3.942296653706905
466645188,hl_2020-12-13-10-20-30-996.000/hetrig_466645188,0.6159914869549222,-0.18131480224382218,0.7577461694973543,0.11619024528089404,-26.17818221340535,-44.88664842418618,3.9411550349221773
467107174,hl_2020-12-13-10-20-30-996.000/hetrig_467107174,0.5315742410852131,-0.2267497444460886,0.7987813218909663,0.16721776043959558,-26.113064768875663,-44.8397974448323,3.9152649458427113
467569160,hl_2020-12-13-10-20-30-996.000/hetrig_467569160,0.5032588423657981,-0.3371906414604285,0.7525035275051847,0.2584017221002897,-25.931458478298943,-44.657344923463235,3.8993334226527523
468031149,hl_2020-12-13-10-20-30-996.000/hetrig_468031149,0.46957852341603523,-0.4567793031486188,0.6708387622312125,0.34759751674828354,-25.800492593531537,-44.467601742767116,3.909133499743842
468493135,hl_2020-12-13-10-20-30-996.000/hetrig_468493135,0.5309728586004481,-0.43721754686905306,0.6426069563966429,0.33758693655134103,-25.57951076110458,-44.153480470324915,3.93314346848632
468955121,hl_2020-12-13-10-20-30-996.000/hetrig_468955121,0.5612233451664149,-0.353168451269794,0.6781579105874248,0.3168631410808342,-25.271919639327134,-43.91545594825929,3.9365886570029915
469417107,hl_2020-12-13-10-20-30-996.000/hetrig_469417107,0.5388860783874387,-0.3586939948018021,0.6871469455346101,0.32980219504391994,-24.954971316912935,-43.64805792801952,3.9548326401770058
469879093,hl_2020-12-13-10-20-30-996.000/hetrig_469879093,0.6008016444219975,-0.25071373640223255,0.735264405801121,0.1885901906276679,-24.61886332750451,-43.32678008122702,3.9298481344959946
470308624,hl_2020-12-13-10-20-30-996.000/hetrig_470308624,0.6308173779707898,-0.13099257160522929,0.7551878256339281,0.12083761768839368,-24.337075780919147,-43.144079207678814,3.9654522239360244
470770610,hl_2020-12-13-10-20-30-996.000/hetrig_470770610,0.6414073293729377,-0.06739297800114968,0.7550724550642041,0.11798479540232368,-23.97024516095613,-43.01107016809942,3.9611692332519737
471232596,hl_2020-12-13-10-20-30-996.000/hetrig_471232596,0.6484396383285957,-0.06607829915622379,0.7574121836912103,0.038554867669501336,-23.649377056125005,-42.83835520244177,3.9376888846921676
471861225,hl_2020-12-13-10-20-30-996.000/hetrig_471861225,0.6501417763759495,-0.003444426502491064,0.7597440401448161,-0.009633275726665684,-23.133175460161173,-42.64389878010502,3.9639355216256322
472323211,hl_2020-12-13-10-20-30-996.000/hetrig_472323211,0.6332876691507581,0.012261422481586052,0.7705509711816488,0.07104636817843596,-22.701070943855882,-42.61517172160215,3.955165436355411
472785197,hl_2020-12-13-10-20-30-996.000/hetrig_472785197,0.6512954161056026,-0.04031737322168283,0.757380987302395,0.02372404790888061,-22.307494118213288,-42.50367695331733,3.9305727353013635
473247183,hl_2020-12-13-10-20-30-996.000/hetrig_473247183,0.6465041912896826,0.011903470405378659,0.7618980845285894,-0.03744258042454027,-21.884177596462074,-42.47459759626198,3.966009341034516
473709169,hl_2020-12-13-10-20-30-996.000/hetrig_473709169,0.6447563320862496,-0.02344165763882843,0.7594131234517992,0.08385385412139565,-21.444166863173386,-42.50838172550194,3.958485788374759
474171155,hl_2020-12-13-10-20-30-996.000/hetrig_474171155,0.653107501577185,-0.09311146868511994,0.7467080360179159,0.08489967449392279,-21.045142969081216,-42.44069419886522,3.9373319436187066
474633141,hl_2020-12-13-10-20-30-996.000/hetrig_474633141,0.6693916202610583,-0.043281461825819864,0.7416154426529529,0.006936065538910515,-20.619339883119757,-42.39647548929516,3.965588973241174
475095127,hl_2020-12-13-10-20-30-996.000/hetrig_475095127,0.6729747500525058,0.03660864069811818,0.738281866903754,0.02654577591842149,-20.135942346747147,-42.44946555265849,3.955143619439228
475557113,hl_2020-12-13-10-20-30-996.000/hetrig_475557113,0.6511903297203027,-0.029056856918006222,0.7580761177558194,0.02067494215409596,-19.72264940921997,-42.36760690406798,3.9276794655440446
476019099,hl_2020-12-13-10-20-30-996.000/hetrig_476019099,0.5611512177882138,0.05343127985027489,0.8250957673930734,-0.03835862013161524,-19.276701711802573,-42.32662782525184,3.9215450522384367
476481085,hl_2020-12-13-10-20-30-996.000/hetrig_476481085,0.5523627285491846,0.0746186161329416,0.8291645937327647,0.042585851360325506,-18.80389012251941,-42.37219988950653,3.8980111180411963
476943071,hl_2020-12-13-10-20-30-996.000/hetrig_476943071,0.5835661532482876,-0.03488028176817957,0.8070787693575872,0.08281165847277418,-18.38943314235532,-42.30400627782345,3.910755053943453
477405057,hl_2020-12-13-10-20-30-996.000/hetrig_477405057,0.6124273028108183,-0.024572541107021763,0.7873816798678758,0.06602332318092023,-17.893591514385303,-42.26657016024526,3.949419830739028
477867043,hl_2020-12-13-10-20-30-996.000/hetrig_477867043,0.6242728674088902,0.03829537688610039,0.7722423944788498,0.11161780904410548,-17.363970239777707,-42.37686222073646,3.9298439696428384
478329029,hl_2020-12-13-10-20-30-996.000/hetrig_478329029,0.6349862946168602,-0.02555284720848141,0.7678776207580675,0.08064376719387278,-16.906208772109505,-42.32930203257923,3.9219689848412136
478791015,hl_2020-12-13-10-20-30-996.000/hetrig_478791015,0.646008831058729,0.010368597469487553,0.7598733599857267,0.07181614835573485,-16.434750000837596,-42.318789771179546,3.961631863298825
479253001,hl_2020-12-13-10-20-30-996.000/hetrig_479253001,0.6458823845641358,0.05564227566838099,0.7530145051884081,0.1127343667390145,-15.901609420882991,-42.40164458319332,3.9460076909327526
479714987,hl_2020-12-13-10-20-30-996.000/hetrig_479714987,0.6391689780014813,-6.219011796397813e-05,0.764119993226505,0.08708415265969553,-15.41431051389747,-42.373743304293356,3.918942030051018
480176973,hl_2020-12-13-10-20-30-996.000/hetrig_480176973,0.6453296268795379,0.04251255634634949,0.7618517185088824,0.03639112844468368,-14.948009036274307,-42.40566385113335,3.954256825328797
480638959,hl_2020-12-13-10-20-30-996.000/hetrig_480638959,0.644715068400791,0.10106201172509566,0.7556610474802085,0.05572550299597422,-14.416846294250512,-42.539630196143904,3.9442416009381622
481100945,hl_2020-12-13-10-20-30-996.000/hetrig_481100945,0.6533730804673801,0.024515407258711326,0.7527083002918536,0.07702484793399363,-13.928614408624254,-42.55642389633173,3.919029284892397
481562931,hl_2020-12-13-10-20-30-996.000/hetrig_481562931,0.6252014352922693,-0.0047254406619437845,0.7661773924475059,0.14856997954289852,-13.478864909393668,-42.61300694581876,3.9521561348207217
482024917,hl_2020-12-13-10-20-30-996.000/hetrig_482024917,0.6118575503208173,-0.03638076674205073,0.7687361191933603,0.1826240865116123,-12.969889292418816,-42.75539445762337,3.946085510773402
482486903,hl_2020-12-13-10-20-30-996.000/hetrig_482486903,0.5987653782072362,-0.11405068228773174,0.7670864621925652,0.2001270177935573,-12.508001682307354,-42.77147309682987,3.916826740029277
482932632,hl_2020-12-13-10-20-30-996.000/hetrig_482932632,0.6056892690644664,-0.09317124315851044,0.7610739650172862,0.21266416849417055,-12.087173232263648,-42.86033351456384,3.95097525450637
483394620,hl_2020-12-13-10-20-30-996.000/hetrig_483394620,0.5784605140706903,-0.14424360145716722,0.7515172037108789,0.282487361887784,-11.622623492554395,-43.00765332962016,3.9434202353594987
483856606,hl_2020-12-13-10-20-30-996.000/hetrig_483856606,0.5689297484274395,-0.2602961973571202,0.7324664638276241,0.26843567267330415,-11.207770521675174,-42.95801315653333,3.9112397952140254
484287088,hl_2020-12-13-10-20-30-996.000/hetrig_484287088,0.53339020833339,-0.34741108057780307,0.6881583555015385,0.34819319996123477,-10.906246568963741,-42.93549046108876,3.948292590959733
484749074,hl_2020-12-13-10-20-30-996.000/hetrig_484749074,0.5154798805568155,-0.34777377991953284,0.6765060272810987,0.3945547944125846,-10.474630339274213,-43.04680116516763,3.9521483995116173
485215375,hl_2020-12-13-10-20-30-996.000/hetrig_485215375,0.535720021751046,-0.2807177151481385,0.7289290180030008,0.32072435113388,-10.02932643318412,-43.10257225556375,3.9169824384456513
485666073,hl_2020-12-13-10-20-30-996.000/hetrig_485666073,0.6132709412522376,-0.12414711044916342,0.7642170325749509,0.15639237419086063,-9.52689605028109,-43.14748897996147,3.949668119401036
486090517,hl_2020-12-13-10-20-30-996.000/hetrig_486090517,0.6598726180528961,0.04526076812201699,0.7477440739317939,0.05829571779218162,-9.036934160519627,-43.331066126821206,3.9358617812363175
486492948,hl_2020-12-13-10-20-30-996.000/hetrig_486492948,0.6602027485299524,-0.003486717547256813,0.7469653768799699,0.07850413604904273,-8.614122924381654,-43.34846245426924,3.9458957587664694
486907366,hl_2020-12-13-10-20-30-996.000/hetrig_486907366,0.6606321394900182,0.004158368968857939,0.7502018827908696,0.027295041626534275,-8.101264996667329,-43.343687372658856,3.9583297169844673
487366057,hl_2020-12-13-10-20-30-996.000/hetrig_487366057,0.6576406138317427,0.06979419053467731,0.7478647680166999,0.057757101433035224,-7.551582060904926,-43.5040908123253,3.9218862648392365
